timestamp,open,high,low,close,volume
2023-11-13 12:24:00,147.9190,147.9500,147.9190,147.9500,3767
2023-11-13 12:23:00,147.8850,147.9200,147.8850,147.9150,1790
2023-11-13 12:22:00,147.8600,147.8900,147.8600,147.8750,2757
2023-11-13 12:21:00,147.8300,147.8520,147.8300,147.8500,1848
2023-11-13 12:20:00,147.8250,147.8400,147.8200,147.8360,2572
2023-11-13 12:19:00,147.8300,147.8400,147.8000,147.8250,4952
2023-11-13 12:18:00,147.8350,147.8350,147.8200,147.8200,1737
2023-11-13 12:17:00,147.8550,147.8600,147.8270,147.8400,3643
2023-11-13 12:16:00,147.8300,147.8450,147.8200,147.8450,7005
2023-11-13 12:15:00,147.8900,147.8950,147.8300,147.8300,1383
2023-11-13 12:14:00,147.8600,147.9000,147.8500,147.8800,3897
2023-11-13 12:13:00,147.9350,147.9600,147.8700,147.8700,4185
2023-11-13 12:12:00,148.0000,148.0000,147.9500,147.9750,1472
2023-11-13 12:11:00,148.0900,148.0900,147.9700,148.0900,7303
2023-11-13 12:10:00,148.0800,148.0900,148.0590,148.0900,3873
2023-11-13 12:09:00,148.0530,148.0900,148.0400,148.0620,8260
2023-11-13 12:08:00,147.9600,148.0900,147.9600,148.0900,4491
2023-11-13 12:07:00,147.9800,148.0900,147.9140,147.9430,4239
2023-11-13 12:06:00,148.0300,148.0300,147.9900,148.0000,2758
2023-11-13 12:05:00,148.1050,148.1210,148.0200,148.0200,6206
2023-11-13 12:04:00,148.0900,148.1000,148.0700,148.0700,1535
2023-11-13 12:03:00,148.0800,148.1100,148.0800,148.0960,2864
2023-11-13 12:02:00,148.1050,148.1050,148.0800,148.0800,3452
2023-11-13 12:01:00,148.1100,148.1100,148.0850,148.1000,2945
2023-11-13 12:00:00,148.1400,148.1500,148.1150,148.1150,2956
2023-11-13 11:59:00,148.1600,148.1600,148.1000,148.1500,3541
2023-11-13 11:58:00,148.1700,148.2000,148.1400,148.1500,2342
2023-11-13 11:57:00,148.1250,148.1600,148.1100,148.1600,5088
2023-11-13 11:56:00,148.1000,148.1600,148.1000,148.1400,4446
2023-11-13 11:55:00,148.1100,148.1100,148.0850,148.1090,1836
2023-11-13 11:54:00,148.0800,148.1130,148.0800,148.0900,2348
2023-11-13 11:53:00,148.0100,148.0500,148.0050,148.0500,2189
2023-11-13 11:52:00,148.0750,148.0900,148.0250,148.0400,5064
2023-11-13 11:51:00,148.0700,148.0800,148.0400,148.0750,2859
2023-11-13 11:50:00,148.0450,148.0850,148.0450,148.0850,3322
2023-11-13 11:49:00,148.1100,148.1100,148.0340,148.0340,2628
2023-11-13 11:48:00,148.1050,148.1200,148.0900,148.1100,2881
2023-11-13 11:47:00,148.0670,148.1200,148.0600,148.1200,2128
2023-11-13 11:46:00,148.0330,148.0600,148.0300,148.0400,3752
2023-11-13 11:45:00,147.9980,148.0670,147.9800,148.0300,2453
2023-11-13 11:44:00,147.9650,148.0400,147.9650,147.9850,2877
2023-11-13 11:43:00,147.9150,147.9600,147.9060,147.9600,3833
2023-11-13 11:42:00,147.9500,147.9700,147.9150,147.9300,2996
2023-11-13 11:41:00,147.8200,147.9690,147.8000,147.9690,4932
2023-11-13 11:40:00,147.8820,147.8820,147.8300,147.8300,3137
2023-11-13 11:39:00,148.0100,148.0100,147.8700,147.8700,4983
2023-11-13 11:38:00,148.0500,148.0500,148.0140,148.0350,5395
2023-11-13 11:37:00,148.0600,148.0900,148.0500,148.0700,3509
2023-11-13 11:36:00,148.0250,148.0700,148.0250,148.0700,3761
2023-11-13 11:35:00,148.1000,148.1000,148.0300,148.0550,2873
2023-11-13 11:34:00,148.1150,148.1200,148.0750,148.0850,6342
2023-11-13 11:33:00,148.1700,148.1900,148.1200,148.1200,3906
2023-11-13 11:32:00,148.1350,148.1600,148.1350,148.1600,3176
2023-11-13 11:31:00,148.0700,148.1500,148.0650,148.1310,5274
2023-11-13 11:30:00,147.9850,148.0700,147.9850,148.0700,11201
2023-11-13 11:29:00,147.9420,147.9850,147.9420,147.9850,3954
2023-11-13 11:28:00,147.8900,147.9400,147.8900,147.9400,6379
2023-11-13 11:27:00,147.9200,147.9200,147.8900,147.8950,2254
2023-11-13 11:26:00,147.9400,147.9600,147.9000,147.9200,3440
2023-11-13 11:25:00,147.9200,147.9450,147.9060,147.9400,5989
2023-11-13 11:24:00,147.8800,147.9100,147.8600,147.8970,2948
2023-11-13 11:23:00,147.8300,147.8890,147.8150,147.8630,3268
2023-11-13 11:22:00,147.8100,147.8300,147.8000,147.8200,4543
2023-11-13 11:21:00,147.7800,147.8200,147.7700,147.8200,4186
2023-11-13 11:20:00,147.7800,147.8300,147.7500,147.7700,5767
2023-11-13 11:19:00,147.7000,147.7900,147.7000,147.7900,2650
2023-11-13 11:18:00,147.7000,147.7700,147.6900,147.7500,6481
2023-11-13 11:17:00,147.7100,147.7100,147.6810,147.6810,1987
2023-11-13 11:16:00,147.8300,147.8300,147.6800,147.6800,10741
2023-11-13 11:15:00,147.9300,147.9300,147.8100,147.8300,6985
2023-11-13 11:14:00,147.8800,147.9000,147.8800,147.9000,2716
2023-11-13 11:13:00,147.9200,147.9200,147.8900,147.9100,1233
2023-11-13 11:12:00,147.8800,147.9550,147.8800,147.9000,6237
2023-11-13 11:11:00,147.8600,147.8800,147.8550,147.8800,1761
2023-11-13 11:10:00,147.8100,147.8800,147.7900,147.8800,4425
2023-11-13 11:09:00,147.8480,147.8800,147.7900,147.8200,7843
2023-11-13 11:08:00,147.8260,147.8550,147.8100,147.8550,2722
2023-11-13 11:07:00,147.7800,147.8450,147.7750,147.8210,6298
2023-11-13 11:06:00,147.8200,147.8200,147.7800,147.7800,1816
2023-11-13 11:05:00,147.7800,147.8300,147.7800,147.8300,2474
2023-11-13 11:04:00,147.8300,147.8400,147.7950,147.7950,1558
2023-11-13 11:03:00,147.7540,147.8250,147.7500,147.8250,4778
2023-11-13 11:02:00,147.7700,147.7750,147.7390,147.7390,3926
2023-11-13 11:01:00,147.7400,147.8350,147.7400,147.7720,3399
2023-11-13 11:00:00,147.7650,147.7650,147.6800,147.7150,5174
2023-11-13 10:59:00,147.7200,147.7700,147.6800,147.7700,3967
2023-11-13 10:58:00,147.7100,147.7400,147.6800,147.7200,3875
2023-11-13 10:57:00,147.7800,147.7800,147.7400,147.7400,3020
2023-11-13 10:56:00,147.7600,147.8160,147.7600,147.7800,4085
2023-11-13 10:55:00,147.7400,147.7800,147.7300,147.7300,4109
2023-11-13 10:54:00,147.8300,147.8300,147.7210,147.7600,4826
2023-11-13 10:53:00,147.8000,147.8300,147.7800,147.8200,8891
2023-11-13 10:52:00,147.7800,147.8100,147.7800,147.8000,5412
2023-11-13 10:51:00,147.7300,147.7700,147.7300,147.7650,2950
2023-11-13 10:50:00,147.6900,147.7500,147.6800,147.7400,3861
2023-11-13 10:49:00,147.7000,147.7000,147.6800,147.6900,1467
2023-11-13 10:48:00,147.7150,147.7300,147.7000,147.7300,2420
2023-11-13 10:47:00,147.6900,147.7600,147.6800,147.7600,5864
2023-11-13 10:46:00,147.7050,147.7200,147.6600,147.7000,6384
2023-11-13 10:45:00,147.7250,147.7700,147.6750,147.7000,5811
2023-11-13 10:44:00,147.7200,147.7500,147.7000,147.7200,2189
2023-11-13 10:43:00,147.6550,147.7450,147.6430,147.7200,5563
2023-11-13 10:42:00,147.6500,147.6800,147.6400,147.6550,9462
2023-11-13 10:41:00,147.7050,147.7050,147.6550,147.6700,2292
2023-11-13 10:40:00,147.7000,147.7000,147.6640,147.6900,5063
2023-11-13 10:39:00,147.7570,147.7600,147.6700,147.7000,3734
2023-11-13 10:38:00,147.7700,147.7700,147.7450,147.7700,2114
2023-11-13 10:37:00,147.7500,147.8100,147.7500,147.7900,2167
2023-11-13 10:36:00,147.7920,147.8300,147.7300,147.7350,4939
2023-11-13 10:35:00,147.7800,147.8100,147.7800,147.7950,2939
2023-11-13 10:34:00,147.6800,147.7800,147.6700,147.7800,6739
2023-11-13 10:33:00,147.7000,147.7000,147.6610,147.6900,8860
2023-11-13 10:32:00,147.6500,147.7000,147.6350,147.7000,5795
2023-11-13 10:31:00,147.5400,147.6400,147.5400,147.6300,3857
2023-11-13 10:30:00,147.5200,147.5600,147.4800,147.5150,5647
2023-11-13 10:29:00,147.5000,147.5300,147.4950,147.5050,6427
2023-11-13 10:28:00,147.4600,147.4800,147.4600,147.4800,2560
2023-11-13 10:27:00,147.4550,147.5000,147.4500,147.4800,1868
2023-11-13 10:26:00,147.5050,147.5150,147.4350,147.4600,3792
2023-11-13 10:25:00,147.4700,147.5250,147.4700,147.5050,3792
2023-11-13 10:24:00,147.4300,147.4400,147.3900,147.4300,5294
2023-11-13 10:23:00,147.4060,147.4350,147.3800,147.3800,5527
2023-11-13 10:22:00,147.3850,147.4300,147.3600,147.4050,6068
2023-11-13 10:21:00,147.4000,147.4100,147.3500,147.3800,5023
2023-11-13 10:20:00,147.3800,147.4350,147.3800,147.4000,2155
2023-11-13 10:19:00,147.4500,147.4600,147.3700,147.3700,4826
2023-11-13 10:18:00,147.4700,147.5000,147.4600,147.4600,1782
2023-11-13 10:17:00,147.5100,147.5100,147.4400,147.4500,3082
2023-11-13 10:16:00,147.5000,147.5600,147.4700,147.4700,4186
2023-11-13 10:15:00,147.5900,147.6350,147.5050,147.5050,3524
2023-11-13 10:14:00,147.5580,147.6330,147.5200,147.5900,6190
2023-11-13 10:13:00,147.5400,147.5500,147.5000,147.5400,7101
2023-11-13 10:12:00,147.5600,147.5600,147.4700,147.5100,3174
2023-11-13 10:11:00,147.4800,147.5500,147.4000,147.5500,3852
2023-11-13 10:10:00,147.5900,147.6700,147.4900,147.4900,12327
2023-11-13 10:09:00,147.5900,147.6300,147.5600,147.5700,3757
2023-11-13 10:08:00,147.6000,147.6100,147.5600,147.5700,4160
2023-11-13 10:07:00,147.5850,147.6100,147.5260,147.5650,5910
2023-11-13 10:06:00,147.6150,147.6400,147.5750,147.6100,5855
2023-11-13 10:05:00,147.6000,147.6500,147.5900,147.5900,1534
2023-11-13 10:04:00,147.5320,147.6500,147.5200,147.6500,5345
2023-11-13 10:03:00,147.4700,147.5800,147.4600,147.5800,6603
2023-11-13 10:02:00,147.4500,147.4800,147.4200,147.4800,3340
2023-11-13 10:01:00,147.6550,147.6700,147.5000,147.5160,9863
2023-11-13 10:00:00,147.5950,147.7540,147.5950,147.6250,7464
2023-11-13 09:59:00,147.6200,147.6300,147.5800,147.5800,5870
2023-11-13 09:58:00,147.7300,147.7300,147.6300,147.6300,4620
2023-11-13 09:57:00,147.8900,147.9000,147.7570,147.7800,2810
2023-11-13 09:56:00,147.9500,148.0000,147.9200,147.9200,4336
2023-11-13 09:55:00,147.9600,147.9700,147.9200,147.9600,3793
2023-11-13 09:54:00,147.9250,147.9900,147.9250,147.9300,4904
2023-11-13 09:53:00,147.9400,147.9400,147.8800,147.8900,4945
2023-11-13 09:52:00,147.9100,147.9300,147.8900,147.9300,2199
2023-11-13 09:51:00,148.0100,148.0100,147.8700,147.9700,11753
2023-11-13 09:50:00,148.0000,148.0900,147.9600,148.0100,3668
2023-11-13 09:49:00,147.9700,148.0300,147.8700,147.9500,6010
2023-11-13 09:48:00,148.0600,148.1100,147.9500,147.9690,4978
2023-11-13 09:47:00,148.0300,148.0950,148.0300,148.0800,4421
2023-11-13 09:46:00,148.0600,148.1400,147.9800,147.9800,5815
2023-11-13 09:45:00,148.2300,148.2400,148.1000,148.1350,5906
2023-11-13 09:44:00,148.1300,148.2850,148.1300,148.2500,4667
2023-11-13 09:43:00,148.1100,148.2200,148.0500,148.2000,6008
2023-11-13 09:42:00,148.1400,148.1400,148.0000,148.0350,5340
2023-11-13 09:41:00,148.0900,148.2600,148.0900,148.1100,5802
2023-11-13 09:40:00,148.1100,148.2200,148.1100,148.1300,5650
2023-11-13 09:39:00,148.3000,148.3200,148.0800,148.0800,6919
2023-11-13 09:38:00,148.1600,148.2900,148.1100,148.2800,9640
2023-11-13 09:37:00,148.0400,148.1800,148.0200,148.1600,9228
2023-11-13 09:36:00,147.9160,148.1200,147.9000,148.0250,21183
2023-11-13 09:35:00,147.9400,147.9400,147.8000,147.8990,7554
2023-11-13 09:34:00,147.7400,148.0600,147.7200,147.9400,14148
2023-11-13 09:33:00,147.9200,147.9620,147.7200,147.7200,10780
2023-11-13 09:32:00,148.1250,148.1300,147.8200,147.9200,11956
2023-11-13 09:31:00,148.4600,148.4900,148.0900,148.1350,8349
2023-11-13 09:30:00,148.4600,148.4900,148.3400,148.4550,72227
2023-11-13 09:29:00,148.3800,148.3800,148.3800,148.3800,30
2023-11-13 09:26:00,148.5200,148.5200,148.4000,148.4000,150
2023-11-13 09:20:00,148.6500,148.6500,148.6500,148.6500,20
2023-11-13 09:18:00,148.7000,148.7000,148.7000,148.7000,2
2023-11-13 09:12:00,148.5200,148.5200,148.5200,148.5200,24
2023-11-13 09:11:00,148.5200,148.5200,148.5200,148.5200,5
2023-11-13 09:10:00,148.7800,148.7800,148.7800,148.7800,1
2023-11-13 09:05:00,148.5200,148.5200,148.5200,148.5200,3
2023-11-13 09:04:00,148.6000,148.6000,148.6000,148.6000,125
2023-11-13 09:03:00,148.4100,148.4100,148.4100,148.4100,500
2023-11-13 09:02:00,148.5000,148.5000,148.5000,148.5000,2
2023-11-13 09:01:00,148.6000,148.6000,148.6000,148.6000,2
2023-11-13 08:58:00,148.4100,148.4100,148.4100,148.4100,20
2023-11-13 08:53:00,148.4800,148.4800,148.4100,148.4100,52
2023-11-13 08:51:00,148.5000,148.5100,148.4100,148.5100,78
2023-11-13 08:50:00,148.5400,148.5500,148.5400,148.5500,68
2023-11-13 08:47:00,148.4000,148.4000,148.4000,148.4000,5
2023-11-13 08:45:00,148.5800,148.5800,148.5800,148.5800,2
2023-11-13 08:43:00,148.5000,148.5000,148.4200,148.5000,124
2023-11-13 08:41:00,148.6000,148.6000,148.6000,148.6000,130
2023-11-13 08:40:00,148.5000,148.5000,148.5000,148.5000,8
2023-11-13 08:37:00,148.5200,148.5200,148.4300,148.4300,30
2023-11-13 08:36:00,148.5600,148.5600,148.4300,148.5200,74
2023-11-13 08:35:00,148.5600,148.5600,148.5300,148.5600,10
2023-11-13 08:34:00,148.5600,148.5600,148.5600,148.5600,5
2023-11-13 08:30:00,148.7000,148.7100,148.7000,148.7100,205
2023-11-13 08:27:00,148.8000,148.8000,148.8000,148.8000,30
2023-11-13 08:23:00,148.7700,148.7800,148.7700,148.7800,62
2023-11-13 08:21:00,148.7500,148.7500,148.7500,148.7500,40
2023-11-13 08:19:00,148.9500,148.9500,148.9500,148.9500,3
2023-11-13 08:17:00,148.8100,148.8100,148.8100,148.8100,2
2023-11-13 08:14:00,148.9500,148.9500,148.7800,148.7800,3
2023-11-13 08:09:00,148.6800,148.6800,148.6400,148.6400,10
2023-11-13 08:05:00,148.7500,148.7500,148.7500,148.7500,1
2023-11-13 08:03:00,148.6800,148.6800,148.5300,148.5300,110
2023-11-13 08:02:00,148.8200,149.0200,148.8200,149.0200,13
2023-11-13 08:01:00,149.0200,149.0200,148.5400,148.5400,5
2023-11-13 08:00:00,148.8300,149.0200,148.3450,149.0200,1245
2023-11-13 07:50:00,148.5400,148.5400,148.5400,148.5400,2
2023-11-13 07:34:00,148.6800,148.6800,148.5000,148.5200,48
2023-11-13 07:30:00,148.5800,148.5800,148.5800,148.5800,5
2023-11-13 07:24:00,148.6500,148.6500,148.6300,148.6300,10
2023-11-13 07:23:00,148.7300,148.7800,148.6800,148.6800,205
2023-11-13 07:17:00,148.7800,148.7800,148.7800,148.7800,10
2023-11-13 07:15:00,148.7800,148.7800,148.7800,148.7800,5
2023-11-13 07:14:00,148.8000,148.8000,148.8000,148.8000,30
2023-11-13 07:13:00,148.8000,148.8000,148.8000,148.8000,20
2023-11-13 07:12:00,148.8000,148.8000,148.8000,148.8000,5
2023-11-13 07:11:00,148.8000,148.8000,148.8000,148.8000,5
2023-11-13 07:09:00,148.8000,148.8000,148.8000,148.8000,5
2023-11-13 07:08:00,148.8000,148.8000,148.8000,148.8000,7
2023-11-13 07:06:00,148.8000,148.8000,148.8000,148.8000,10
2023-11-13 07:05:00,148.8300,148.8300,148.8000,148.8000,8
2023-11-13 07:04:00,148.8400,148.8400,148.8400,148.8400,20
2023-11-13 07:02:00,148.8300,148.8300,148.8300,148.8300,68
2023-11-13 07:00:00,148.9600,148.9800,148.7000,148.8200,136
2023-11-13 06:43:00,148.6600,148.6600,148.6600,148.6600,10
2023-11-13 06:42:00,148.6600,148.6600,148.6600,148.6600,5
2023-11-13 06:40:00,148.6500,148.6500,148.6500,148.6500,5
2023-11-13 06:39:00,148.7300,148.7600,148.6600,148.6600,15
2023-11-13 05:58:00,148.7600,148.7600,148.7600,148.7600,1
2023-11-13 05:25:00,148.7400,148.7400,148.7400,148.7400,1
2023-11-13 05:11:00,148.8300,148.8300,148.8300,148.8300,1
2023-11-13 04:44:00,148.8300,148.8300,148.8300,148.8300,1
2023-11-13 04:30:00,148.8400,148.8400,148.8400,148.8400,7
2023-11-13 04:26:00,148.8400,148.8400,148.8400,148.8400,7
2023-11-13 04:12:00,148.9600,148.9600,148.9600,148.9600,1
2023-11-13 04:01:00,149.0000,149.0000,149.0000,149.0000,160
2023-11-13 04:00:00,148.8400,149.0200,148.8400,149.0200,16
2023-11-10 19:59:00,148.9000,148.9800,148.9000,148.9800,50
2023-11-10 19:55:00,148.7100,148.7100,148.7100,148.7100,3
2023-11-10 19:54:00,148.9700,148.9700,148.9700,148.9700,50
2023-11-10 19:51:00,148.8100,148.8100,148.8100,148.8100,1
2023-11-10 19:39:00,148.8000,148.8000,148.8000,148.8000,2
2023-11-10 19:33:00,148.8200,148.8200,148.8200,148.8200,1
2023-11-10 19:24:00,148.9000,148.9000,148.9000,148.9000,28
2023-11-10 19:23:00,148.9200,148.9700,148.9000,148.9000,28
2023-11-10 19:20:00,148.8100,148.8100,148.8100,148.8100,5
2023-11-10 19:17:00,148.8100,148.8100,148.8100,148.8100,12
2023-11-10 19:11:00,148.9200,148.9700,148.9000,148.9000,15
2023-11-10 19:09:00,148.9000,148.9000,148.8000,148.8000,11
2023-11-10 19:00:00,149.0200,149.0200,149.0200,149.0200,521620
2023-11-10 18:51:00,148.7940,148.7940,148.7940,148.7940,5
2023-11-10 18:42:00,148.9000,148.9800,148.9000,148.9800,310
2023-11-10 18:37:00,148.9800,148.9800,148.9800,148.9800,30
2023-11-10 18:30:00,149.0200,149.0200,149.0200,149.0200,521620
2023-11-10 18:29:00,148.8900,148.8900,148.8900,148.8900,4
2023-11-10 18:06:00,148.7900,148.7900,148.7870,148.7870,79
2023-11-10 18:03:00,148.7900,148.7900,148.7900,148.7900,5
2023-11-10 17:59:00,148.7900,148.7900,148.7900,148.7900,2
2023-11-10 17:50:00,148.7000,148.7000,148.7000,148.7000,70
2023-11-10 17:48:00,148.9200,148.9200,148.9100,148.9200,208
2023-11-10 17:44:00,148.9200,148.9200,148.9200,148.9200,43
2023-11-10 17:27:00,148.9200,148.9200,148.9200,148.9200,161
2023-11-10 17:26:00,148.9700,149.0000,148.9700,149.0000,2
2023-11-10 17:23:00,149.0000,149.0200,149.0000,149.0200,6
2023-11-10 17:15:00,148.9200,148.9200,148.9200,148.9200,50
2023-11-10 17:09:00,148.9200,148.9200,148.9200,148.9200,1
2023-11-10 17:06:00,148.9200,148.9200,148.9200,148.9200,1
2023-11-10 16:57:00,148.9200,148.9200,148.9200,148.9200,180
2023-11-10 16:56:00,148.9200,148.9200,148.9200,148.9200,2
2023-11-10 16:54:00,149.0400,149.0400,148.9210,148.9210,122
2023-11-10 16:53:00,149.0400,149.0400,149.0400,149.0400,1
2023-11-10 16:52:00,149.0400,149.0400,149.0400,149.0400,5
2023-11-10 16:45:00,149.0200,149.0200,149.0200,149.0200,1103
2023-11-10 16:37:00,149.0200,149.0200,149.0200,149.0200,15
2023-11-10 16:31:00,149.0200,149.0200,149.0200,149.0200,5
2023-11-10 16:28:00,149.0200,149.0200,149.0200,149.0200,199
2023-11-10 16:26:00,149.0000,149.0100,149.0000,149.0100,24
2023-11-10 16:21:00,149.0000,149.0000,149.0000,149.0000,3
2023-11-10 16:20:00,149.0200,149.0200,149.0200,149.0200,8057
2023-11-10 16:16:00,149.0200,149.0200,149.0200,149.0200,3
2023-11-10 16:15:00,149.0200,149.0200,149.0200,149.0200,2
2023-11-10 16:10:00,149.0200,149.0200,149.0200,149.0200,526754
2023-11-10 16:09:00,149.0400,149.0500,148.9900,149.0000,52
2023-11-10 16:07:00,149.0200,149.0200,149.0000,149.0000,1173
2023-11-10 16:05:00,149.3800,149.3800,148.8000,148.8000,39
2023-11-10 16:03:00,149.0200,149.0200,149.0200,149.0200,5433
2023-11-10 16:02:00,149.0200,149.0200,148.7600,148.7600,15723
2023-11-10 16:01:00,149.0200,149.0200,149.0200,149.0200,1020
2023-11-10 16:00:00,149.0200,149.0300,149.0200,149.0200,1107743
2023-11-10 15:59:00,149.0100,149.0600,149.0100,149.0200,86724
2023-11-10 15:58:00,149.0650,149.0700,149.0000,149.0100,39846
2023-11-10 15:57:00,149.1400,149.1400,149.0700,149.0700,31200
2023-11-10 15:56:00,149.1050,149.1600,149.1000,149.1400,33595
2023-11-10 15:55:00,149.1200,149.1700,149.1000,149.1050,31773
2023-11-10 15:54:00,149.1050,149.1500,149.1000,149.1200,28910
2023-11-10 15:53:00,148.9700,149.1200,148.9700,149.1100,20669
2023-11-10 15:52:00,148.9150,148.9700,148.9150,148.9700,17471
2023-11-10 15:51:00,148.9550,148.9600,148.8900,148.9100,20272
2023-11-10 15:50:00,148.9100,148.9800,148.8500,148.9560,21136
2023-11-10 15:49:00,148.9700,148.9700,148.9100,148.9100,12926
2023-11-10 15:48:00,148.9500,149.0000,148.9500,148.9700,17955
2023-11-10 15:47:00,148.9200,148.9800,148.9000,148.9500,18150
2023-11-10 15:46:00,148.8650,148.9200,148.8400,148.9000,12874
2023-11-10 15:45:00,148.8650,148.8800,148.8500,148.8600,7070
2023-11-10 15:44:00,148.7500,148.8800,148.7500,148.8700,14356
2023-11-10 15:43:00,148.8100,148.8100,148.7300,148.7400,14921
2023-11-10 15:42:00,148.7800,148.8200,148.7800,148.8150,17803
2023-11-10 15:41:00,148.8000,148.8000,148.7700,148.7750,10819
2023-11-10 15:40:00,148.8050,148.8200,148.7900,148.8090,12569
2023-11-10 15:39:00,148.9050,148.9050,148.8000,148.8100,10073
2023-11-10 15:38:00,148.9100,148.9400,148.8950,148.9200,9757
2023-11-10 15:37:00,148.9250,149.0000,148.9050,148.9070,21017
2023-11-10 15:36:00,148.8000,148.8950,148.7900,148.8950,11649
2023-11-10 15:35:00,148.7800,148.8100,148.7800,148.7880,5479
2023-11-10 15:34:00,148.7900,148.8000,148.7700,148.8000,6576
2023-11-10 15:33:00,148.8200,148.8300,148.7800,148.8000,7374
2023-11-10 15:32:00,148.8600,148.8650,148.8350,148.8400,5617
2023-11-10 15:31:00,148.8700,148.9000,148.8200,148.8500,7863
2023-11-10 15:30:00,148.8650,148.9100,148.8500,148.8800,9851
2023-11-10 15:29:00,148.8150,148.8600,148.7800,148.8500,10876
2023-11-10 15:28:00,148.8400,148.8400,148.7930,148.8200,7709
2023-11-10 15:27:00,148.8400,148.8800,148.8200,148.8470,16680
2023-11-10 15:26:00,148.8500,148.8700,148.8200,148.8600,4809
2023-11-10 15:25:00,148.8600,148.8600,148.8300,148.8340,9894
2023-11-10 15:24:00,148.8600,148.8600,148.8300,148.8600,6595
2023-11-10 15:23:00,148.7700,148.8600,148.7650,148.8600,4670
2023-11-10 15:22:00,148.7100,148.7800,148.7100,148.7800,4072
2023-11-10 15:21:00,148.7800,148.7900,148.7250,148.7350,6418
2023-11-10 15:20:00,148.8000,148.8000,148.7750,148.7800,5419
2023-11-10 15:19:00,148.7510,148.8100,148.7500,148.8100,6967
2023-11-10 15:18:00,148.7200,148.7550,148.7000,148.7550,5032
2023-11-10 15:17:00,148.7600,148.7600,148.7300,148.7300,4979
2023-11-10 15:16:00,148.7600,148.7800,148.7200,148.7600,5045
2023-11-10 15:15:00,148.7550,148.7900,148.7550,148.7700,4431
2023-11-10 15:14:00,148.8000,148.8100,148.7300,148.7650,4599
2023-11-10 15:13:00,148.7500,148.8300,148.7400,148.7900,11065
2023-11-10 15:12:00,148.7100,148.7600,148.7100,148.7450,8630
2023-11-10 15:11:00,148.6200,148.7600,148.6200,148.7100,74939
2023-11-10 15:10:00,148.6510,148.6530,148.6100,148.6200,9741
2023-11-10 15:09:00,148.6400,148.6600,148.6400,148.6600,4044
2023-11-10 15:08:00,148.6100,148.6400,148.6100,148.6400,4278
2023-11-10 15:07:00,148.6000,148.6300,148.5900,148.6100,7011
2023-11-10 15:06:00,148.6000,148.6000,148.6000,148.6000,449
2023-11-10 15:05:00,148.5900,148.6000,148.5800,148.6000,4442
2023-11-10 15:04:00,148.6000,148.6000,148.5800,148.5800,3218
2023-11-10 15:03:00,148.6050,148.6100,148.5800,148.5950,3940
2023-11-10 15:02:00,148.5400,148.5900,148.5400,148.5750,3643
2023-11-10 15:01:00,148.5200,148.5200,148.5000,148.5200,2872
2023-11-10 15:00:00,148.5250,148.5500,148.5200,148.5300,8551
2023-11-10 14:59:00,148.4800,148.5200,148.4800,148.5200,4478
2023-11-10 14:58:00,148.5020,148.5100,148.4300,148.4650,13949
2023-11-10 14:57:00,148.5050,148.5200,148.5000,148.5100,2915
2023-11-10 14:56:00,148.5400,148.5400,148.5000,148.5100,2152
2023-11-10 14:55:00,148.5600,148.5600,148.5300,148.5460,4117
2023-11-10 14:54:00,148.5600,148.5860,148.5400,148.5600,5880
2023-11-10 14:53:00,148.5500,148.5600,148.5310,148.5500,3573
2023-11-10 14:52:00,148.6000,148.6000,148.5300,148.5400,3200
2023-11-10 14:51:00,148.5900,148.6100,148.5900,148.6000,5346
2023-11-10 14:50:00,148.5600,148.5750,148.5600,148.5750,1596
2023-11-10 14:49:00,148.5850,148.5850,148.5500,148.5600,2182
2023-11-10 14:48:00,148.5800,148.6000,148.5800,148.5900,2956
2023-11-10 14:47:00,148.5300,148.5900,148.5200,148.5800,8547
2023-11-10 14:46:00,148.5290,148.5400,148.5100,148.5200,5934
2023-11-10 14:45:00,148.5100,148.5400,148.5100,148.5150,7335
2023-11-10 14:44:00,148.5000,148.5300,148.5000,148.5100,2906
2023-11-10 14:43:00,148.5000,148.5200,148.5000,148.5050,1920
2023-11-10 14:42:00,148.5500,148.5500,148.4900,148.5000,2849
2023-11-10 14:41:00,148.4900,148.5450,148.4900,148.5200,4748
2023-11-10 14:40:00,148.5000,148.5180,148.4800,148.4800,7572
2023-11-10 14:39:00,148.4200,148.5150,148.4200,148.5100,5023
2023-11-10 14:38:00,148.4100,148.4270,148.4100,148.4270,1201
2023-11-10 14:37:00,148.4500,148.4500,148.4000,148.4100,3223
2023-11-10 14:36:00,148.5100,148.5200,148.4600,148.4600,4802
2023-11-10 14:35:00,148.4500,148.4900,148.4250,148.4900,5284
2023-11-10 14:34:00,148.4500,148.4600,148.4300,148.4600,2921
2023-11-10 14:33:00,148.4870,148.4900,148.4700,148.4700,1879
2023-11-10 14:32:00,148.4700,148.4800,148.4600,148.4800,2026
2023-11-10 14:31:00,148.5300,148.5300,148.5100,148.5100,1620
2023-11-10 14:30:00,148.5400,148.5500,148.5200,148.5300,5395
2023-11-10 14:29:00,148.4900,148.5300,148.4900,148.5200,1893
2023-11-10 14:28:00,148.5300,148.5300,148.4900,148.5070,2621
2023-11-10 14:27:00,148.5400,148.5400,148.5000,148.5200,2052
2023-11-10 14:26:00,148.5720,148.5750,148.5300,148.5400,3211
2023-11-10 14:25:00,148.5800,148.5900,148.5250,148.5400,7834
